Plate,Well,Compound_id,lib_name,SMILES,Compound Name,SecName
ex_plate1,K19,Compound_0216,example_library,CCCCNCCCCOc1cc(Cl)ccc1Cl,,
ex_plate1,K20,Compound_0217,example_library,O=C(CN(Cc1ccco1)Cc1ccco1)Nc1c(F)cccc1F,,
ex_plate1,K21,Compound_0218,example_library,COc1ccc(C=C2N=C(SCC3CCCO3)N(Cc3ccccc3)C2=O)cc1,,
ex_plate1,K22,Compound_0219,example_library,CC(C)(C)c1nc(-c2ccc(C(F)(F)F)cc2)c2c(C(F)(F)F)cccc2n1,,
ex_plate1,L3,Compound_0220,example_library,COC(=O)c1sccc1-c1ccc(C=NOC(=O)c2cccs2)o1,,
ex_plate1,L4,Compound_0221,example_library,Cc1ccc(C(=O)CCC(=O)N2CCCN(S(=O)(=O)c3ccc(F)cc3)CC2)s1,,
ex_plate1,L5,Compound_0222,example_library,O=C1OCC(c2ccc(Cl)cc2)=C1c1ccc([N+](=O)[O-])cc1,,
ex_plate1,L6,Compound_0223,example_library,CC(=Cc1ccccn1)C(=O)c1c(C)c(C)c(C)c(C)c1C,,
ex_plate1,L7,Compound_0224,example_library,C#CCN(C)CC1=Cc2ccccc2Oc2ccccc21,CGP 3466B,
ex_plate1,L8,Compound_0225,example_library,Cc1cc(-n2nc(-c3cccc(C(F)(F)F)c3)cc2N)nc2c1c(C)nn2C,,
ex_plate1,L9,Compound_0226,example_library,Cc1nc(-c2ccccc2)sc1C(=O)N1CCCc2ccccc21,,
ex_plate1,L10,Compound_0227,example_library,CCOC(=O)C1CCN(C(C)C(=O)Nc2ccc(OC(F)F)cc2)CC1,,
ex_plate1,L11,Compound_0228,example_library,COCCNc1nnc(SC(C)C#N)s1,,
ex_plate1,L12,Compound_0229,example_library,Oc1c(Cl)c2nc3ccccc3nc2c2ccccc12,,
ex_plate1,L13,Compound_0230,example_library,O=[N+]([O-])OC1COC2C(O[N+](=O)[O-])COC12,Isosorbide dinitrate,
ex_plate1,L14,Compound_0231,example_library,COc1ccccc1-c1cc(CSc2nnc(C(C)N3CCCCC3)n2-c2ccc(F)cc2)on1,,
ex_plate1,L15,Compound_0232,example_library,CSc1ccc(Br)cc1,,
ex_plate1,L16,Compound_0233,example_library,O=C(C=Cc1ccco1)Nc1ccccc1C(=O)Nc1ccc2c(c1)OCO2,,
ex_plate1,L17,Compound_0234,example_library,O=C(CC1CC2CCC1C2)Nc1ccc2c(c1)OCO2,,
ex_plate1,L18,Compound_0235,example_library,COc1ccc2cc(CN(C)C(=O)CSc3nnc(-c4sc(C)nc4C)o3)ccc2c1,,
ex_plate1,L19,Compound_0236,example_library,Cn1ncc(C(N)=O)c1[N+](=O)[O-],,
ex_plate1,L20,Compound_0237,example_library,CCN(CC(=O)Nc1ccccc1C(F)(F)F)S(=O)(=O)N1CC(C)CC(C)C1,,
ex_plate1,L21,Compound_0238,example_library,CSC1=NCCN1CC(=O)c1ccc(F)cc1,,
ex_plate1,L22,Compound_0239,example_library,Nc1nc(CN2CCN(Cc3ccsc3)CC2)nc(Nc2ccc(F)cc2)n1,,
ex_plate1,M3,Compound_0240,example_library,CCN(CC)CCOc1ccccc1NC(=O)c1cccc(C)n1,,
ex_plate1,M4,Compound_0241,example_library,CC(C)(C)c1ccc(NC(=O)N2CCCN(c3nccc(C(F)(F)F)n3)CC2)cc1,,
ex_plate1,M5,Compound_0242,example_library,CC(C)n1nc(C(=O)OCc2cc(-c3ccccc3)no2)c2ccccc2c1=O,,
ex_plate1,M6,Compound_0243,example_library,Cc1nnc(NCCc2c[nH]c3ccccc23)c(C#N)c1C,,
ex_plate1,M7,Compound_0244,example_library,COC(=O)c1cc(C#N)c(=O)n(Cc2ccc(OCC(F)(F)F)cc2)c1,,
ex_plate1,M8,Compound_0245,example_library,NC(=O)C(NCCC1=CCCCC1)c1ccccc1,,
ex_plate1,M9,Compound_0246,example_library,CC(C)(C)c1csc(CS(=O)(=O)c2ccccn2)n1,,
ex_plate1,M10,Compound_0247,example_library,Oc1c(Cl)cc(Cl)cc1C=NNC(=S)NC1CC2CCC1C2,,
ex_plate1,M11,Compound_0248,example_library,C1CCN2CC3CC(CN4CCCCC34)C2C1,,SPARTEINE SULFATE
ex_plate1,M12,Compound_0249,example_library,CN(Cn1nc2n(c1=S)CCCCC2)C1CCS(=O)(=O)C1,,
ex_plate1,M13,Compound_0250,example_library,Cc1ccc(Cl)cc1NC(C#N)c1ccccc1,,
ex_plate1,M14,Compound_0251,example_library,Cc1cc(-c2csc(N)n2)c(C)n1CC1CCCO1,,
ex_plate1,M15,Compound_0252,example_library,Fc1ccc(CN2CCCN(C(=S)Nc3ccc(F)cc3)CC2)cc1,,
ex_plate1,M16,Compound_0253,example_library,COc1cc(C(F)(F)F)c(-c2nc(-c3ccc(Cl)cc3)cs2)cn1,,
ex_plate1,M17,Compound_0254,example_library,CCCOc1c(Cl)cc(C=CC(=O)N(C)Cc2ccc3c(c2)OCO3)cc1OC,,
ex_plate1,M18,Compound_0255,example_library,Cn1ncc2c(=O)n(CC(=O)Nc3ncc(Cc4ccc(F)cc4)s3)cnc21,,
ex_plate1,M19,Compound_0256,example_library,COc1ccc(C=CC(=O)NC(C)c2ccc(S(C)(=O)=O)cc2)cc1,,
ex_plate1,M20,Compound_0257,example_library,Oc1c(I)cc(I)c2cccnc12,IOQUIN,IODOQUINOL
ex_plate1,M21,Compound_0258,example_library,CCCn1c(N)c(-c2csc(-c3ccccc3OC)n2)c(=O)n(C)c1=O,,
ex_plate1,M22,Compound_0259,example_library,COc1ccc(CC2(O)CCC3(CC2)OCCO3)cc1,,
ex_plate1,N3,Compound_0260,example_library,CCOCc1ccccc1CNC(=O)NCc1ccc(F)c(C)c1,,
ex_plate1,N4,Compound_0261,example_library,CCS(=O)(=O)c1ccc2oc(SCc3cn4c(C)cc(C)nc4n3)nc2c1,,
ex_plate1,N5,Compound_0262,example_library,Cc1ccc(NC(=O)Cc2nc(CN3CC(C(N)=O)Oc4ccccc43)cs2)cc1,,
ex_plate1,N6,Compound_0263,example_library,CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn4c3c2OCN4C)CC1,Marbofloxacin,
ex_plate1,N7,Compound_0264,example_library,O=C(O)c1ccc2ccccc2c1Br,,
ex_plate1,N8,Compound_0265,example_library,O=C1OC(c2cccnc2Sc2ccc(Cl)cc2)=NC1=Cc1ccc(C(F)(F)F)cc1,,
ex_plate1,N9,Compound_0266,example_library,Cc1ccnc(SCc2cn3c(C)cc(C)nc3n2)n1,,
ex_plate1,N10,Compound_0267,example_library,CC1CC(=O)Nc2ccccc2N1C(=O)CN1CCN(c2ncc(C(F)(F)F)cc2Cl)CC1,,
ex_plate1,N11,Compound_0268,example_library,Cc1nc(N2CCSCC2)ncc1S(=O)(=O)c1ccc(Cl)cc1,,
ex_plate1,N12,Compound_0269,example_library,O=C1CC(c2ccccc2)(c2ccccc2)c2ccccc21,,
ex_plate1,N13,Compound_0270,example_library,CC12CCC(O)CC1CCC1C2CCC2(C)C(C3=CC(=O)OC3)C(O)CC12O,,GITOXIGENIN
ex_plate1,N14,Compound_0271,example_library,Cc1sc2nc(-c3cccs3)nc(N3CCOCC3)c2c1C,,
ex_plate1,N15,Compound_0272,example_library,Cc1nc2nc(C(F)(F)F)nn2c(C)c1CCC(=O)N1CCCC1,,
ex_plate1,N16,Compound_0273,example_library,O=C(C=Cc1ccsc1)Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1,,
ex_plate1,N17,Compound_0274,example_library,O=c1[nH][nH]c2cccc(F)c12,,
ex_plate1,N18,Compound_0275,example_library,CC(OC1OCCN(Cc2nc(=O)[nH][nH]2)C1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,Aprepitant (MK-0869),
ex_plate1,N19,Compound_0276,example_library,C#CCNS(=O)(=O)c1ccc(Cl)cc1,,
ex_plate1,N20,Compound_0277,example_library,O=S(=O)(Nc1ccc2c(c1)OCO2)c1cc(F)cc(F)c1,,
ex_plate1,N21,Compound_0278,example_library,CCCn1c(S)nnc1Cc1ccc(Cl)c(Cl)c1,,
ex_plate1,N22,Compound_0279,example_library,NC(=O)C1=CN(C(=O)Nc2ccc(Cl)cc2Cl)CCC1C(F)(F)F,,
ex_plate1,O3,Compound_0280,example_library,COc1ccc(Oc2ccc([N+](=O)[O-])cc2C(=O)Nc2ccc(S(N)(=O)=O)cc2)cc1,,
ex_plate1,O4,Compound_0281,example_library,Cn1nc(-c2ccc(S(=O)(=O)Oc3cccc([N+](=O)[O-])c3)s2)cc1C(F)(F)F,,
ex_plate1,O5,Compound_0282,example_library,COc1c(O)cc2c(c1O)C1OC(CO)C(O)C(O)C1OC2=O,Bergenin (Cuscutin),
ex_plate1,O6,Compound_0283,example_library,COc1cc(OC)nc(N)n1,,
ex_plate1,O7,Compound_0284,example_library,Cc1ccc(OCC(O)CN2C(=O)NC(CC(C)C)C2=O)c(C)c1,,
ex_plate1,O8,Compound_0285,example_library,O=C(Nc1ccc2ccccc2n1)c1cccc(OCC2CCCO2)c1,,
ex_plate1,O9,Compound_0286,example_library,O=S1(=O)CCN2C(c3cccc4ccccc34)=CSC2=N1,,
ex_plate1,O10,Compound_0287,example_library,Cc1cc(CSc2nc(N)c3c4c(sc3n2)CCCC4)no1,,
ex_plate1,O11,Compound_0288,example_library,CCOC(=O)Cc1c(C)nc(=O)[nH]c1C,,
ex_plate1,O12,Compound_0289,example_library,Cc1cc(=O)n2c(-c3ccc(Cl)cc3)csc2n1,,
ex_plate1,O13,Compound_0290,example_library,CC1Cc2ccccc2N1CC(=O)N1c2ccccc2NC(=O)CC1C,,
ex_plate1,O14,Compound_0291,example_library,Brc1cc2c(cc1CSc1nnc(C3CC3)n1C1CC1)OCCO2,,
ex_plate1,O15,Compound_0292,example_library,NS(=O)(=O)c1cc(Cl)ccc1Cl,,
ex_plate1,O16,Compound_0293,example_library,N#Cc1cc([N+](=O)[O-])ccc1Nc1ccc2c(c1)OCO2,,
ex_plate1,O17,Compound_0294,example_library,O=C(NCCSCc1cccs1)Nc1cccnc1,,
ex_plate1,O18,Compound_0295,example_library,CC1CN(CC(=O)N2CCNC2=O)CC(C)O1,,
ex_plate1,O19,Compound_0296,example_library,CN(C)C(=O)C(O)C(Cc1ccccc1)NC(=O)c1cc2cc(Cl)ccc2[nH]1,CP-91149,
ex_plate1,O20,Compound_0297,example_library,CCOC(=O)C(=CNc1cc(C2CC2)nn1C)C(=O)OCC,,
ex_plate1,O21,Compound_0298,example_library,O=C(C=Cc1nc2ccccc2s1)N1CCN(S(=O)(=O)Cc2ccccc2)CC1,,
ex_plate1,O22,Compound_0299,example_library,c1cc(CN2CCCNCCNCCCNCC2)ccc1CN1CCCNCCNCCCNCC1,Plerixafor 8HCl (DB06809),
ex_plate1,P3,Compound_0300,example_library,COc1ccc(S(=O)(=O)N2CCCCC2)cc1NCc1nc(-c2cccs2)no1,,
ex_plate1,P4,Compound_0301,example_library,CC(C)CCNc1ccc2nnnn2n1,,
ex_plate1,P5,Compound_0302,example_library,CC1=CC(=C(C#N)C#N)C=C(C)N1CCN(C)C,,
ex_plate1,P6,Compound_0303,example_library,CCOC(=O)c1cc(CO)cc(C(=O)OCC)c1,,
ex_plate1,P7,Compound_0304,example_library,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,,QUERCETIN
ex_plate1,P8,Compound_0305,example_library,C=C(Cl)CSc1ccc(S(=O)(=O)N(C)C)cn1,,
ex_plate1,P9,Compound_0306,example_library,c1cc(-c2noc(CN3CCNCC3)n2)cs1,,
ex_plate1,P10,Compound_0307,example_library,CC1(C)CSC(NCCc2ccccc2)=N1,,
ex_plate1,P11,Compound_0308,example_library,CCCCCCC#Cc1cncc(NC(=O)N2CCN(c3ccccc3)CC2)c1,,
ex_plate1,P12,Compound_0309,example_library,CC1(NC(=O)CC2CCCC2)CCS(=O)(=O)C1,,
ex_plate1,P13,Compound_0310,example_library,CC(=O)C1C(=O)c2cccc([N+](=O)[O-])c2C1=O,,
ex_plate1,P14,Compound_0311,example_library,O=C(CSc1ccc2ccccc2n1)N1CCN(c2ccccc2)CC1,,
ex_plate1,P15,Compound_0312,example_library,O=C(c1ccco1)N1CCN(C(=O)c2cc3c(s2)CCC3)CC1,,
ex_plate1,P16,Compound_0313,example_library,C=CCn1c(C)cc(C(=O)CSc2nnc(C3CC3)n2C2CC2)c1C,,
ex_plate1,P17,Compound_0314,example_library,CCOC(=O)COc1c(C(=O)OCC)sc2c1c(=O)n(-c1ccccc1)c(=S)n2-c1ccccc1,,
ex_plate1,P18,Compound_0315,example_library,CN(C)c1ccc(-n2nnnc2SCC(=O)c2cc3ccccc3o2)cc1,,
ex_plate1,P19,Compound_0316,example_library,COC(=O)c1cc(S(=O)(=O)Nc2cccc(-c3cnco3)c2)oc1C,,
ex_plate1,P20,Compound_0317,example_library,NNC(=O)CSC1CS(=O)(=O)c2cc([N+](=O)[O-])ccc21,,
ex_plate1,P21,Compound_0318,example_library,CCCCCCn1c(N2CCOCC2)nc2c1c(=O)n(C)c(=O)n2C,,
ex_plate1,P22,Compound_0319,example_library,Cc1cc(C)c(S(=O)(=O)Nc2ccc(Cl)cc2)c(C)c1,,
ex_plate2,A3,Compound_0320,example_library,COC(=O)C1=C(C)N(C)C(=O)N(C)C1c1cccc([N+](=O)[O-])c1,,
ex_plate2,A4,Compound_0321,example_library,c1ccc(-c2nc(C34CC5CC(CC(C5)C3)C4)co2)cc1,,
ex_plate2,A5,Compound_0322,example_library,O=S(=O)(O)NC1CCCCC1,Cyclamic acid,
ex_plate2,A6,Compound_0323,example_library,Cn1ncc2ccccc2c1=O,,
ex_plate2,A7,Compound_0324,example_library,CN(CCCNC(=O)CN(C)S(=O)(=O)c1ccc(Cl)cc1)c1ccccc1,,
ex_plate2,A8,Compound_0325,example_library,C=CCN(Cc1ccc(Br)s1)C(=O)CSc1nnc(C2CC2)[nH]1,,
ex_plate2,A9,Compound_0326,example_library,CC(=O)NC(CS)C(=O)O,MUCOMYST,ACETYLCYSTEINE
ex_plate2,A10,Compound_0327,example_library,c1ccc(C2c3ccsc3CCN2Cc2nc(-c3ccco3)no2)cc1,,
ex_plate2,A11,Compound_0328,example_library,Cc1ccc(N(C(=O)COc2ccc(Br)cc2)C2C=CS(=O)(=O)C2)cc1,,
ex_plate2,A12,Compound_0329,example_library,CCCS(=O)(=O)C(C#N)=Cc1ccc(-c2ccc(OC)cc2)s1,,
ex_plate2,A13,Compound_0330,example_library,COc1ccc(-c2cc(=O)c3c(OC)c(OC)c(OC)c(OC)c3o2)cc1OC,,NOBILETIN
ex_plate2,A14,Compound_0331,example_library,O=C(N1CCN(c2ncccn2)CC1)C12CC3CC(CC(C3)C1)C2,,
ex_plate2,A15,Compound_0332,example_library,Cn1nccc1NC(=O)CCc1ccccc1,,
ex_plate2,A16,Compound_0333,example_library,O=C(Sc1nsc(SC(=O)c2ccc(Cl)cc2Cl)n1)c1ccc(Cl)cc1Cl,,
ex_plate2,A17,Compound_0334,example_library,N#Cc1ncn(Cc2nc3ccccc3o2)n1,,
ex_plate2,A18,Compound_0335,example_library,CCONC(=O)C1CC(=O)N(c2ccc3c(c2)OCO3)C1,,
ex_plate2,A19,Compound_0336,example_library,COC(=O)C1=C(Sc2ccc(Cl)cc2)CSC1,,
ex_plate2,A20,Compound_0337,example_library,Cc1c(C2Nc3ccccc3C(=O)N2C2CC2)cc(C#N)n1C,,
ex_plate2,A21,Compound_0338,example_library,OC(COc1ccccc1)CSc1nnc2ccccn12,,
ex_plate2,A22,Compound_0339,example_library,Cc1ccc([N+](=O)[O-])cc1N(S(C)(=O)=O)S(C)(=O)=O,,
ex_plate2,B3,Compound_0340,example_library,O=C(c1cnn(-c2ccccc2)c1)N1CCC(C(=O)N2CCCCCC2)CC1,,
ex_plate2,B4,Compound_0341,example_library,Cc1cccc(C)c1OCC(=O)NC(Cc1ccccc1)C(O)CC(Cc1ccccc1)NC(=O)C(C(C)C)N1CCCNC1=O,Lopinavir (ABT-378),
ex_plate2,B5,Compound_0342,example_library,Nc1nc(N2CCCC2)nc(Nc2ccccc2)c1[N+](=O)[O-],,
ex_plate2,B6,Compound_0343,example_library,CCN(CC)C(=O)CSCC(=O)Nc1ccc(OC(F)F)cc1,,
ex_plate2,B7,Compound_0344,example_library,Cc1csc(C2(C#N)Cc3ccccc3N3CCCC32)n1,,
ex_plate2,B8,Compound_0345,example_library,Nc1c(N(Cc2ccco2)C(=O)c2ccc3c(c2)OCCO3)c(=O)[nH]c(=O)n1Cc1ccccc1,,
ex_plate2,B10,Compound_0346,example_library,CC(C)N1CCN(c2ccc(OCC3COC(Cn4cncn4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,Terconazole,
ex_plate2,B11,Compound_0347,example_library,O=C(c1cccnc1Oc1ccccc1)n1ccc(-c2cccs2)n1,,
ex_plate2,B12,Compound_0348,example_library,O=C1C(=O)N(C2CCCC2)C(=O)N1CCOc1cccc(Br)c1,,
ex_plate2,B13,Compound_0349,example_library,N=C(N)NC(=N)Nc1ccc(F)cc1Br,,
ex_plate2,B14,Compound_0350,example_library,Cc1c(-c2csc(-c3ccc(Cl)cc3)n2)sc2ccc(Cl)cc12,,
ex_plate2,B15,Compound_0351,example_library,Clc1ccc(Sc2nc3ccccc3nc2Sc2ccc(Cl)cc2)cc1,,
ex_plate2,B16,Compound_0352,example_library,Cc1noc(-c2ccc(C(=O)Nc3ccccc3CN(C)C3CCCCC3)cc2)n1,,
ex_plate2,B17,Compound_0353,example_library,N#Cc1cnn(-c2ccc(F)cc2)c1N,,
ex_plate2,B18,Compound_0354,example_library,CC(NCCC(c1ccccc1)c1ccccc1)c1ccccc1,,FENDILINE HYDROCHLORIDE
ex_plate2,B19,Compound_0355,example_library,CC1CCCN(S(=O)(=O)NCc2cccs2)C1,,
ex_plate2,B20,Compound_0356,example_library,CCn1c(N)c(Br)c(=O)[nH]c1=O,,
ex_plate2,B21,Compound_0357,example_library,O=C1NC2(CCCC2)C(=O)N1CCC(=O)N1CCc2ccccc21,,
ex_plate2,B22,Compound_0358,example_library,Cc1nn(-c2ccccc2)nc1C(=O)NC1CCS(=O)(=O)C1,,
ex_plate2,C3,Compound_0359,example_library,O=C(NC(=S)N1CCCC1)c1ccccc1,,
ex_plate2,C4,Compound_0360,example_library,O=C(O)CC(=Cc1ccc(-c2cccs2)s1)C(=O)O,,
ex_plate2,C5,Compound_0361,example_library,Nc1nnc(SCCSc2ccc(Cl)cc2)s1,,
ex_plate2,C6,Compound_0362,example_library,CN(CC(=O)Nc1c(Cl)cccc1Cl)C(=O)CCc1ncc(-c2ccccc2F)o1,,
ex_plate2,C7,Compound_0363,example_library,c1ccc(CSc2nnc3sc4ccccc4n23)cc1,,
ex_plate2,C8,Compound_0364,example_library,CC(C)(C)C(=O)CNCC(=O)C(C)(C)C,,
ex_plate2,C9,Compound_0365,example_library,CC(C=C(C#N)c1ccc([N+](=O)[O-])cc1)Cc1ccc(C(C)(C)C)cc1,,
ex_plate2,C10,Compound_0366,example_library,CC(C)C(C)(C#N)NC(=O)COC(=O)c1cc2c(s1)CCC2,,
ex_plate2,C11,Compound_0367,example_library,Cc1cc(NC(=O)CCCC(=O)O)no1,,
ex_plate2,C12,Compound_0368,example_library,CC(=C(C#N)C#N)c1ccc(Cl)cc1,,
ex_plate2,C13,Compound_0369,example_library,O=C(NNc1ccc(F)cc1)c1ccccc1,,
ex_plate2,C14,Compound_0370,example_library,Cc1cccc(NC(=O)NC(=O)c2ccc(C(C)(C)C)s2)n1,,
ex_plate2,C15,Compound_0371,example_library,O=[N+]([O-])c1cc(S(=O)(=O)N2CCCCC2)ccc1N1CCCC1,,
ex_plate2,C16,Compound_0372,example_library,Cc1nnc(NS(=O)(=O)c2ccc(N)cc2)s1,THIOSULFIL,SULFAMETHIZOLE
ex_plate2,C17,Compound_0373,example_library,O=S(=O)(c1ccc(-c2ccccn2)s1)N1CCC2(CC1)OCCO2,,
ex_plate2,C18,Compound_0374,example_library,c1ccc2oc(SCc3cn4ccsc4n3)nc2c1,,
ex_plate2,C19,Compound_0375,example_library,CC(=O)N1CCCN(S(=O)(=O)c2cc(Cl)sc2Cl)CC1,,
ex_plate2,C20,Compound_0376,example_library,CCC(C)Cc1c(C)sc2nc(CN(C)CC(=O)Nc3ccccc3Br)[nH]c(=O)c12,,
ex_plate2,C21,Compound_0377,example_library,COc1ccc(Sc2ccccc2COC(C)=O)c(C(=O)O)c1,,
ex_plate2,C22,Compound_0378,example_library,O=C1c2ccccc2N2C(=O)CCC2(C(=O)O)N1Cc1ccco1,,
ex_plate2,D3,Compound_0379,example_library,O=S(=O)(Nc1ccc2c(c1)OCCO2)c1ccc2c(c1)CCCC2,,
ex_plate2,D4,Compound_0380,example_library,O=c1c(Cl)c(N2CCN(S(=O)(=O)c3ccccc3F)CC2)cnn1Cc1ccccc1,,
ex_plate2,D5,Compound_0381,example_library,N#CC(C#N)=CNCCSc1ccc(C(F)(F)F)cn1,,
ex_plate2,D6,Compound_0382,example_library,,,
ex_plate2,D7,Compound_0383,example_library,C=CCOc1ccc(CN(C)c2ccc(S(N)(=O)=O)cn2)cc1,,
ex_plate2,D8,Compound_0384,example_library,Cc1ccc(C2([N+](=O)[O-])C(=O)c3ccccc3C2=O)cc1,,
ex_plate2,D9,Compound_0385,example_library,,,
ex_plate2,D10,Compound_0386,example_library,Cc1cc(CSc2nnc(NC3CC3)s2)on1,,
ex_plate2,D11,Compound_0387,example_library,CNc1nnc(SC(C)C(=O)N(C)C2(C#N)CCCCC2)s1,,
ex_plate2,D12,Compound_0388,example_library,COCCn1c(=O)c2c(nc3n2CC(C)CN3C2CCCCC2)n(C)c1=O,,
ex_plate2,D13,Compound_0389,example_library,CNC(=O)NC(=O)CSc1ncnc2sc(-c3ccccc3)cc12,,
ex_plate2,D14,Compound_0390,example_library,Cc1c(C)c2c(c(C)c1O)CCC(C)(CCCC(C)CCCC(C)CCCC(C)C)O2,,alpha-TOCHOPHEROL [4 mM]
ex_plate2,D15,Compound_0391,example_library,CSc1ccc(Oc2nc3sccn3c2[N+](=O)[O-])cc1,,
ex_plate2,D16,Compound_0392,example_library,Cc1c(Cl)cccc1NC(=O)CNC(=O)CN(C)CC1COc2ccccc2O1,,
ex_plate2,D17,Compound_0393,example_library,CCCNC(=O)NS(=O)(=O)c1ccc(Cl)cc1,DIABINESE,CHLORPROPAMIDE
ex_plate2,D17,Compound_0394,example_library,CCCNC(=O)NS(=O)(=O)c1ccc(Cl)cc1,DIABINESE,CHLORPROPAMIDE
ex_plate2,D18,Compound_0395,example_library,c1ccc(N2CCCCC2)c(NCc2nc(-c3ccsc3)no2)c1,,
ex_plate2,D19,Compound_0396,example_library,COc1ccc(S(=O)(=O)C2CS(=O)(=O)CC2O)cc1,,
ex_plate2,D20,Compound_0397,example_library,O=C1OCc2ccc(NC(=O)c3c(F)cccc3Cl)cc21,,
ex_plate2,D21,Compound_0398,example_library,COc1ccc(-n2nnnc2SC(C#N)Cc2ccc(C)cc2)cc1,,
ex_plate2,D22,Compound_0399,example_library,Cc1cc(C)c(C(=O)O)c(CC(C)(C)C(=O)O)c1,,
ex_plate2,E3,Compound_0400,example_library,C=C(C)Cn1c(CC(C)C)nc2ccccc21,,
ex_plate2,E4,Compound_0401,example_library,C[N+]1([O-])C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2,,ATROPINE OXIDE
ex_plate2,E5,Compound_0402,example_library,Fc1ccc(N=CC=CC=CNc2ccc(F)cc2)cc1,,
ex_plate2,E6,Compound_0403,example_library,CC(O)(CC(=O)O)CC(=O)O,,MEGLUTOL
ex_plate2,E7,Compound_0404,example_library,O=S1(=O)CC(Sc2cccs2)c2ccccc21,,
ex_plate2,E8,Compound_0405,example_library,O=C(CCc1cc2ccccc2o1)Nc1ccccc1OC(F)F,,
ex_plate2,E9,Compound_0406,example_library,CSc1ccc(COc2ccc3ccc(=O)oc3c2)cc1,,
ex_plate2,E10,Compound_0407,example_library,COCc1nc2cc3c(cc2c(=O)o1)OCCCO3,,
ex_plate2,E11,Compound_0408,example_library,CCN(CC)Cc1nc(Sc2nnc(-c3cccs3)[nH]2)c2c(C)c(C)sc2n1,,
ex_plate2,E12,Compound_0409,example_library,CC(=NO)c1ccc(OCCOc2ccc(C#N)cc2)cc1,,
ex_plate2,E13,Compound_0410,example_library,,,
ex_plate2,E14,Compound_0411,example_library,CCN(Cc1ccccc1C)Cc1nnsc1Cl,,
ex_plate2,E15,Compound_0412,example_library,O=C1CNC(=O)N1Cc1cccc(-n2c(S)nc3ccccc3c2=O)c1,,
ex_plate2,E16,Compound_0413,example_library,CN1CC(=Cc2cccc3ccccc23)C(=O)C(=Cc2cccc3ccccc23)C1,,
ex_plate2,E17,Compound_0414,example_library,COC(=O)c1c(NC(=O)c2cccc([N+](=O)[O-])c2)sc(C)c1C,,
ex_plate2,E18,Compound_0415,example_library,O=C(CSCC(=O)Nc1ccccc1)NNC(=O)c1ccccc1,,
ex_plate2,E19,Compound_0416,example_library,COc1ccc(NS(=O)(=O)c2ccc(N)cc2)nn1,MIDICEL,SULFAMETHOXYPYRIDAZINE
ex_plate2,E20,Compound_0417,example_library,O=[N+]([O-])c1ccccc1NCCNc1cccc2ccccc12,,
ex_plate2,E21,Compound_0418,example_library,CCC12CCCN3CCc4c(n(c5ccccc45)C(O)(C(=O)OC)C1)C32,OXICEBRAL,VINCAMINE
ex_plate2,E22,Compound_0419,example_library,O=C(NCC(F)(F)F)c1ccccc1NC(=O)C1CCN(S(=O)(=O)c2ccccc2F)CC1,,
ex_plate2,F3,Compound_0420,example_library,COCCCNC(=S)NN=Cc1ccc(Cl)c(Cl)c1,,
ex_plate2,F4,Compound_0421,example_library,O=S(=O)(NC12CC3CC(CC(C3)C1)C2)c1ccc2c(c1)OCCO2,,
ex_plate2,F5,Compound_0422,example_library,O=[N+]([O-])c1cc(S(=O)(=O)N2CCCCCC2)ccc1Nc1ccc2c(c1)OCO2,,
ex_plate2,F6,Compound_0423,example_library,COc1ccc(NC(=O)c2ccc(C)c(S(=O)(=O)Nc3cc(Cl)c(OC)cc3OC)c2)cn1,,
ex_plate2,F7,Compound_0424,example_library,CC(C)[N+](C)(CCC(C(N)=O)(c1ccccc1)c1ccccc1)C(C)C,Isopropamide iodide,
ex_plate2,F8,Compound_0425,example_library,O=C1CN(N=Cc2ccc([N+](=O)[O-])o2)C(=O)N1,Nitrofurantoin,
ex_plate2,F9,Compound_0426,example_library,Cc1nc(C)c(-c2nnc(S)n2-c2ccccc2C(F)(F)F)s1,,
ex_plate2,F10,Compound_0427,example_library,Fc1ccc(-c2ccc(CNCC3COc4ccccc4O3)o2)cc1,,
ex_plate2,F11,Compound_0428,example_library,N#Cc1ccc(N2CCN(C(=O)c3ccc(Cl)cc3)CC2)nc1,,
ex_plate2,F12,Compound_0429,example_library,S=C(NN=Cc1ccc2c(c1)OCO2)NC1CC2CCC1C2,,
ex_plate2,F13,Compound_0430,example_library,Clc1ccc(Nc2nnc(Cc3ccncc3)c3ccccc23)cc1,Vatalanib dihydrochloride (PTK787),
ex_plate2,F14,Compound_0431,example_library,FC(F)(F)c1ccc(-n2ccnc2)nc1,,
ex_plate2,F15,Compound_0432,example_library,COC(CNc1cccc(Cl)c1C#N)OC,,
ex_plate2,F16,Compound_0433,example_library,COC(=O)c1scc2c(O)cc(C(F)(F)F)nc12,,
ex_plate2,F17,Compound_0434,example_library,Cc1ccc(-n2ccnc2SCC(=O)NCCC(=O)N2CCCC2)cc1C,,
ex_plate2,F18,Compound_0435,example_library,COc1ccc(C2CCCN2C(=O)CCCCC2SCC3NC(=O)NC32)cc1,,
